index,when,super_hero_group,tracking,place,tracking_times,crystal_type,Unnamed_7,human_behavior_report,human_measure,crystal_weight,expected_factor_x,previous_factor_x,first_factor_x,expected_final_factor_x,final_factor_x,previous_adamantium,Unnamed_17,etherium_before_start,expected_start,start_process,start_subprocess1,start_critical_subprocess1,predicted_process_end,process_end,subprocess1_end,reported_on_tower,opened,chemical_x,raw_kryptonite,argon,pure_seastone,crystal_supergroup,Cycle,groups,target
59,5/2/2021,D,124411,2,1,group 163,9,4,-0.752881887,-0.458817464,-1.765857047,-1.196117024,-0.83479108,-2.222892534,-1.667634051,-0.186329558,-0.83479108,326.2000122,5/2/2021 22:24,5/2/2021 22:23,5/2/2021 22:27,,5/2/2021 23:02,5/2/2021 22:54,5/2/2021 22:45,5/2/2021 23:07,5/2/2021 23:29,17.73333333,-0.476298321,-0.412332736,-0.046150926,0,1ª,18,77.86259542
60,6/2/2021,D,623531,2,1,group 163,8,3,-0.453128449,0.215972676,-1.305446795,-0.336183261,-0.390615061,-1.984611452,-1.45802551,-0.558960622,-0.390615061,326.2000122,6/2/2021 0:32,6/2/2021 0:30,6/2/2021 0:32,,6/2/2021 1:09,6/2/2021 1:01,6/2/2021 0:54,6/2/2021 1:17,6/2/2021 1:41,22.1,0.608872978,-0.412551855,-1.13771225,0,1ª,18,79.16030534
61,6/2/2021,D,623541,2,1,group 5,11,3,0.610749703,-0.120262744,-0.294931001,-0.860964024,-0.748983532,0.23718256,0.372228899,0.385672421,-0.748983532,563.7000122,6/2/2021 2:21,6/2/2021 2:36,6/2/2021 2:50,6/2/2021 2:49,6/2/2021 3:24,6/2/2021 3:06,6/2/2021 3:03,6/2/2021 4:26,6/2/2021 4:51,21.4,-0.107903177,0.514816825,1.127709902,0,1ª,18,80.45801527
62,6/2/2021,D,124481,2,1,group 145,14,3,0.810427019,-0.670086437,-0.717961682,-0.31889777,-0.242860888,-0.757459089,-0.718271255,-0.14830718,-0.242860888,326.2000122,6/2/2021 5:55,6/2/2021 5:52,6/2/2021 5:57,,6/2/2021 6:30,6/2/2021 6:27,6/2/2021 6:19,6/2/2021 6:33,6/2/2021 6:50,21.9,-0.110522023,-0.412771013,-0.046336164,0,1ª,18,81.75572519
63,6/2/2021,D,124501,2,1,group 145,12,4,0.567591889,0.268713748,-1.045870662,-0.225287747,0.330605769,-0.80369059,-0.557698344,-0.414525707,0.330605769,326.2000122,6/2/2021 7:47,6/2/2021 7:45,6/2/2021 7:49,,6/2/2021 8:25,6/2/2021 8:20,6/2/2021 8:12,6/2/2021 8:32,6/2/2021 8:41,22.9,-0.561743925,-0.41299021,-1.293443465,0,1ª,18,83.05343511
64,6/2/2021,C,124531,2,1,group 145,8,2,-1.132349477,0.821215803,-0.210169835,-0.701444345,-0.660875881,-0.802985727,-0.340950997,-0.102856691,-0.660875881,326.2000122,6/2/2021 10:42,6/2/2021 10:39,6/2/2021 10:43,,6/2/2021 11:30,6/2/2021 11:32,6/2/2021 11:16,6/2/2021 11:41,6/2/2021 11:46,33.11666667,-0.110896267,0.750605074,-0.164597875,0,1ª,18,84.35114504
65,6/2/2021,C,124541,2,1,group 145,12,3,0.705081616,-0.067105968,-0.597173106,-0.176205585,-0.199567638,-0.70965461,-0.509770216,-0.260981046,-0.199567638,326.2000122,6/2/2021 11:35,6/2/2021 11:43,6/2/2021 11:46,,6/2/2021 12:21,6/2/2021 12:20,6/2/2021 12:06,6/2/2021 12:29,6/2/2021 12:47,19.65,-0.1110834,-0.413209448,-1.726861112,0,1ª,18,85.64885496
66,6/2/2021,C,124561,2,1,group 35,11,4,-0.449502836,1.297403137,1.002604993,1.577840734,1.655934871,0.698728525,0.739974737,-0.515781056,1.655934871,326.2000122,6/2/2021 14:41,6/2/2021 14:40,6/2/2021 14:44,,6/2/2021 15:25,6/2/2021 15:17,6/2/2021 15:07,6/2/2021 15:35,6/2/2021 16:03,23.3,0.939950179,-0.413428725,-0.461101391,0,1ª,18,86.94656489
67,6/2/2021,C,124571,2,1,group 35,16,3,0.09483039,0.111270541,0.821941871,1.00311033,0.520616687,-0.437800065,-0.171823498,-1.255018457,0.520616687,326.2000122,6/2/2021 16:17,6/2/2021 16:24,6/2/2021 16:26,,6/2/2021 17:08,6/2/2021 16:59,6/2/2021 16:50,6/2/2021 17:10,6/2/2021 17:33,24.03333333,0.502605461,-0.413648042,-0.414745224,0,1ª,18,88.24427481
68,6/2/2021,C,124581,2,1,group 35,19,1,-0.143964031,-0.29331864,1.726861112,0.641108378,0.096136138,-0.059311468,0.617758415,-0.682350712,0.096136138,326.2000122,6/2/2021 17:25,6/2/2021 17:31,6/2/2021 17:36,,6/2/2021 18:16,6/2/2021 18:20,6/2/2021 18:08,6/2/2021 18:31,6/2/2021 18:50,32.4,-0.747689128,0.431993543,-0.121575699,0,1ª,18,89.54198473
69,6/2/2021,C,124591,2,1,group 35,11,3,-0.054489971,0.560477711,0.936828931,0.801929926,0.699029773,-0.270701642,0.197644846,-0.258212847,0.699029773,326.2000122,6/2/2021 18:52,6/2/2021 18:51,6/2/2021 18:55,6/2/2021 18:57,6/2/2021 19:29,6/2/2021 19:23,6/2/2021 19:14,6/2/2021 19:46,6/2/2021 20:12,18.78333333,0.642783025,-0.413867398,-1.230763326,0,1ª,18,90.83969466
70,6/2/2021,C,623681,2,1,group 35,8,2,-0.97604412,0.717033787,1.063294672,0.135670363,0.014326267,-0.600877937,0.654324466,-0.285479993,0.014326267,326.2000122,6/2/2021 19:57,6/2/2021 19:57,6/2/2021 20:01,,6/2/2021 21:18,6/2/2021 21:30,6/2/2021 20:36,6/2/2021 21:35,6/2/2021 21:40,35.11666667,-0.111457691,0.66719598,0.122326146,0,1ª,18,92.13740458
71,7/2/2021,A,623721,2,1,group 35,20,2,-0.055046164,0.810783609,1.006662128,-0.716724762,-0.935940492,-0.596117591,-0.452674597,-1.182429801,-0.935940492,326.2000122,7/2/2021 0:25,7/2/2021 0:21,7/2/2021 0:23,7/2/2021 0:25,7/2/2021 1:11,7/2/2021 1:25,7/2/2021 1:14,7/2/2021 1:31,7/2/2021 1:37,51.53333333,-0.112393553,1.410343626,0.939950179,0,1ª,18,93.4351145
72,7/2/2021,A,124661,2,1,group 35,19,2,-0.387389452,-0.286482969,1.127051056,0.674734605,-0.325870757,-0.316444136,-0.043372727,-0.010259114,-0.325870757,326.2000122,7/2/2021 3:07,7/2/2021 3:05,7/2/2021 3:08,,7/2/2021 4:04,7/2/2021 4:09,7/2/2021 3:58,7/2/2021 4:16,7/2/2021 4:38,50.06666667,-0.112955165,0.649236195,0.208431757,0,1ª,18,94.73282443
73,7/2/2021,A,623751,2,1,group 35,20,3,-1.1549071,0.478387621,0.086630051,-0.383101129,0.033746546,-0.523529781,-0.032821309,-0.365663197,0.033746546,326.2000122,7/2/2021 4:06,7/2/2021 4:30,7/2/2021 4:32,,7/2/2021 5:08,7/2/2021 4:58,7/2/2021 4:46,7/2/2021 5:11,7/2/2021 5:23,14.41666667,-0.110709141,-0.414086795,-0.044669134,0,1ª,18,96.03053435
74,7/2/2021,A,623761,2,1,group 35,2,4,-0.26375325,0.08495418,0.400341221,-0.049115124,-0.265934256,-0.593747525,-0.401209419,-0.794588835,-0.265934256,326.2000122,7/2/2021 5:46,7/2/2021 5:55,7/2/2021 6:01,7/2/2021 6:37,7/2/2021 7:06,7/2/2021 7:08,7/2/2021 7:01,7/2/2021 7:14,7/2/2021 7:19,59.68333333,-0.728565548,0.811854616,0.205152144,0,1ª,18,97.32824427
75,7/2/2021,C,124741,2,1,group 145,20,4,-0.705385564,-0.401209419,-0.051338837,-0.146418177,0.217134979,0.094270883,0.059496964,-0.3322562,0.217134979,326.2000122,7/2/2021 15:37,7/2/2021 15:37,7/2/2021 15:38,,7/2/2021 16:40,7/2/2021 16:43,7/2/2021 16:32,7/2/2021 16:53,7/2/2021 17:07,54.56666667,-0.102296298,0.898640282,0.282274314,0,1ª,18,98.6259542
76,7/2/2021,C,124761,2,1,group 145,9,1,-0.988167608,-0.034856906,0.198413786,-0.2554486,-0.044298717,-0.52377294,-0.164218061,-0.305043484,-0.044298717,326.2000122,7/2/2021 17:48,7/2/2021 17:46,7/2/2021 17:49,,7/2/2021 18:30,7/2/2021 18:31,7/2/2021 18:24,7/2/2021 18:38,7/2/2021 18:52,35.13333333,-0.102856691,0.567847028,-0.129650371,0,1ª,18,99.92366412
77,7/2/2021,C,124781,2,1,group 145,20,4,-1.167001664,0.666331015,-0.804749383,-0.667773179,0.038373627,-0.721685692,-0.499042387,0.100055366,0.038373627,326.2000122,7/2/2021 19:29,7/2/2021 19:30,7/2/2021 19:31,,7/2/2021 20:07,7/2/2021 20:04,7/2/2021 19:56,7/2/2021 20:13,7/2/2021 20:34,25.06666667,-0.761077851,0.119137684,-1.58232941,0,1ª,18,101.221374
78,7/2/2021,A,124791,2,1,group 145,8,3,-0.262762714,-0.309105895,-0.265735878,-0.325254227,-0.233665781,-0.800174221,-0.808647156,-0.064692557,-0.233665781,326.2000122,7/2/2021 20:59,7/2/2021 21:19,7/2/2021 21:21,7/2/2021 21:50,7/2/2021 22:11,7/2/2021 22:13,7/2/2021 22:07,7/2/2021 22:19,7/2/2021 22:25,45.81666667,-0.742857273,0.477458529,-0.299372942,0,1ª,18,102.519084
79,7/2/2021,A,124811,2,1,group 145,13,2,-0.789397188,-0.661448251,-0.169730058,-0.13416446,0.571939363,-0.495019491,0.267720598,-0.104538258,0.571939363,326.2000122,7/2/2021 22:55,7/2/2021 22:53,7/2/2021 22:56,,7/2/2021 23:31,7/2/2021 23:19,7/2/2021 23:11,7/2/2021 23:35,8/2/2021 0:05,15.06666667,-0.105098912,-0.414306231,-0.03985463,0,1ª,18,103.8167939
80,8/2/2021,A,623901,2,1,group 148,8,2,-1.389358519,0.917185749,1.009214761,-0.558708024,-0.676485201,-0.071377781,0.459730459,-0.191885167,-0.676485201,326.2000122,8/2/2021 2:52,8/2/2021 2:53,8/2/2021 2:57,8/2/2021 2:59,8/2/2021 3:47,8/2/2021 3:44,8/2/2021 3:33,8/2/2021 4:02,8/2/2021 4:23,36.41666667,-0.105472717,1.243575015,0.5298722,0,1ª,18,105.1145038
81,8/2/2021,A,623921,2,1,group 148,16,1,-0.666619226,0.013217002,1.239259143,-0.527671946,-0.528404795,-0.316648459,0.05727128,-0.060424505,-0.528404795,326.2000122,8/2/2021 4:57,8/2/2021 5:05,8/2/2021 5:08,8/2/2021 5:27,,8/2/2021 5:58,8/2/2021 5:49,8/2/2021 9:54,8/2/2021 9:59,41.66666667,-0.10678127,1.286610092,0.535026204,0,1ª,18,106.4122137
82,8/2/2021,A,623921,2,2,group 148,16,2,-0.666042914,0.243645328,1.261319026,-1.37930879,-0.781858855,-0.578372289,0.251703347,-0.060053476,-0.781858855,326.2000122,8/2/2021 7:50,8/2/2021 7:52,8/2/2021 7:55,8/2/2021 8:10,8/2/2021 9:24,8/2/2021 9:31,8/2/2021 9:18,8/2/2021 9:54,8/2/2021 9:59,83.11666667,-0.456310659,1.957627,1.168447193,0,1ª,18,107.7099237
83,8/2/2021,B,124891,2,1,group 148,20,2,-1.147947572,1.234140294,1.248815983,0.503319607,-0.210942721,-0.719821191,-0.619927177,0.075094515,-0.210942721,2.37699986,8/2/2021 10:14,8/2/2021 10:42,8/2/2021 10:47,8/2/2021 10:49,8/2/2021 11:46,8/2/2021 11:47,8/2/2021 11:39,8/2/2021 11:53,8/2/2021 12:00,51.55,0.820853094,1.046422871,0.204959364,0,1ª,18,109.0076336
84,8/2/2021,B,124911,2,1,group 70,16,4,-0.095203428,-0.001016634,-0.165737601,0.399473627,0.534534125,-0.436010315,-0.385886926,0.039484363,0.534534125,8.72100067,8/2/2021 12:39,8/2/2021 12:35,8/2/2021 12:38,8/2/2021 12:40,,8/2/2021 13:23,8/2/2021 13:13,8/2/2021 16:27,8/2/2021 17:06,34.98333333,0.492660552,0.184225281,-0.732031473,0,1ª,18,110.3053435
85,8/2/2021,B,124911,2,2,group 70,16,4,-0.232104626,0.070634675,-0.173346945,-1.370738247,-1.741828919,-1.006662128,-0.781518312,0.037077887,-1.741828919,326.2000122,8/2/2021 15:17,8/2/2021 15:14,8/2/2021 15:16,8/2/2021 15:29,8/2/2021 16:31,8/2/2021 16:11,8/2/2021 15:54,8/2/2021 16:27,8/2/2021 17:06,37.75,-0.121012953,1.127709902,0.346150969,0,1ª,18,111.6030534
86,8/2/2021,B,124971,2,1,group 5,11,3,-0.161181247,0.917614607,-0.596381345,-0.369471665,0.635552,0.536504001,0.541942775,0.442511578,0.635552,326.2000122,8/2/2021 18:47,8/2/2021 18:38,8/2/2021 18:43,,8/2/2021 19:13,8/2/2021 19:07,8/2/2021 19:06,8/2/2021 19:29,8/2/2021 20:00,23.28333333,-0.799823672,-0.414525707,0.747365919,0,1ª,18,112.9007634
87,8/2/2021,B,624031,2,1,group 5,9,4,-0.906151786,0.090355968,-0.535518543,0.074351006,0.285680542,0.303421342,0.523043649,0.265735878,0.285680542,326.2000122,8/2/2021 19:32,8/2/2021 19:30,8/2/2021 19:33,,8/2/2021 20:12,8/2/2021 20:01,8/2/2021 19:57,8/2/2021 20:17,8/2/2021 20:48,24.88333333,-0.12251378,-0.414745224,0.461330048,0,1ª,18,114.1984733
88,8/2/2021,C,624051,2,1,group 184,20,3,-0.26950865,0.41496478,0.076024019,-0.820853094,-1.023231855,0.303826728,0.472825358,0.660018136,-1.023231855,410.7000122,8/2/2021 21:37,8/2/2021 21:33,8/2/2021 21:39,8/2/2021 21:54,8/2/2021 22:24,8/2/2021 22:26,8/2/2021 22:25,8/2/2021 22:35,8/2/2021 22:40,45.71666667,-1.147257707,1.071379647,1.045870662,1,1ª,18,115.4961832
89,8/2/2021,C,125011,2,1,group 184,11,3,0.386530652,0.392769988,0.49927953,-0.201684415,-0.529138213,0.420908041,0.189393277,0.824125289,-0.529138213,857.5,8/2/2021 23:13,8/2/2021 23:24,8/2/2021 23:27,8/2/2021 23:37,9/2/2021 0:04,9/2/2021 0:05,8/2/2021 23:59,9/2/2021 0:13,9/2/2021 0:26,31.56666667,-0.540456304,0.621285619,0.951706928,1,1ª,18,116.7938931
90,9/2/2021,C,125031,2,1,group 184,20,4,-0.058940489,-0.267522031,0.198221529,-0.059311468,0.090542328,0.609140818,0.802633595,0.766377373,0.090542328,480.8999939,9/2/2021 0:44,9/2/2021 0:46,9/2/2021 0:51,9/2/2021 0:58,9/2/2021 1:41,9/2/2021 1:29,9/2/2021 1:27,9/2/2021 1:46,9/2/2021 2:08,36.01666667,-0.119325173,0.08644382,0.336597237,1,1ª,18,118.0916031
91,9/2/2021,C,624101,2,1,group 22,9,4,-1.338327858,0.83146075,-0.354091048,1.490506216,1.502656734,0.980375412,1.263137714,-0.38438614,1.502656734,326.2000122,9/2/2021 2:54,9/2/2021 2:51,9/2/2021 2:55,,9/2/2021 3:40,9/2/2021 3:23,9/2/2021 3:22,9/2/2021 3:35,9/2/2021 3:59,26.66666667,1.013326544,-0.41496478,-0.587198713,0,1ª,18,119.389313
92,9/2/2021,C,624121,2,1,group 22,20,3,-0.469594186,-0.446114524,-0.489837043,0.501416356,0.520374328,0.682939847,0.819042779,0.135858644,0.520374328,326.2000122,9/2/2021 4:43,9/2/2021 4:41,9/2/2021 4:43,9/2/2021 4:48,9/2/2021 5:09,9/2/2021 5:01,9/2/2021 5:00,9/2/2021 5:28,9/2/2021 6:02,17.05,-1.169171793,-0.415184376,-0.038003403,0,1ª,18,120.6870229
93,9/2/2021,C,624141,2,1,group 22,9,4,-0.529382812,-0.242076747,-0.431325438,0.213069462,-0.104351389,0.491247818,0.729509062,-1.015395348,-0.104351389,326.2000122,9/2/2021 6:46,9/2/2021 6:50,9/2/2021 6:54,,9/2/2021 7:31,9/2/2021 7:24,9/2/2021 7:22,9/2/2021 7:34,9/2/2021 8:01,28.11666667,-0.11520233,0.325665219,0.109399477,0,1ª,18,121.9847328
94,9/2/2021,B,125121,2,1,group 109,13,3,-0.151142676,-0.604332967,0.639159158,1.065015467,1.247937718,1.101463251,1.275167909,0.555934134,1.247937718,310.2999878,9/2/2021 9:46,9/2/2021 9:49,9/2/2021 9:53,9/2/2021 9:57,9/2/2021 10:40,9/2/2021 10:37,9/2/2021 10:36,9/2/2021 10:47,9/2/2021 11:21,42.66666667,-0.68856046,-0.415404012,0.650081902,0,1ª,18,123.2824427
95,9/2/2021,B,125161,2,1,group 109,8,3,-0.899469887,0.624009407,0.739335842,0.827048795,0.392769988,1.097747287,1.167723819,0.889187396,0.392769988,452,9/2/2021 15:16,9/2/2021 15:16,9/2/2021 15:19,9/2/2021 15:31,9/2/2021 16:13,9/2/2021 15:58,9/2/2021 15:55,9/2/2021 16:38,9/2/2021 16:43,36.06666667,-0.116138991,0.351997262,0.706298193,0,1ª,18,124.5801527
96,9/2/2021,B,624221,2,1,group 109,2,3,-1.059303788,1.029592778,0.199759998,0.208238715,-0.36820099,0.298362378,-0.081789938,0.282474498,-0.36820099,387.5,9/2/2021 16:54,9/2/2021 17:04,9/2/2021 17:07,9/2/2021 17:20,9/2/2021 17:50,9/2/2021 17:53,9/2/2021 17:53,9/2/2021 18:05,9/2/2021 18:28,46.13333333,-1.853524605,0.255645916,0.662594294,0,1ª,18,125.8778626
97,9/2/2021,B,125191,2,1,group 109,9,2,-0.469133391,0.418923669,0.718271255,0.1647878,-0.710266587,-0.227427909,0.075466301,1.865254697,-0.710266587,627,9/2/2021 19:04,9/2/2021 19:00,9/2/2021 19:02,9/2/2021 19:17,9/2/2021 20:04,9/2/2021 19:53,9/2/2021 19:52,9/2/2021 20:03,9/2/2021 20:13,49.8,0.623736611,0.974130804,0.791468728,0,1ª,18,127.1755725
98,9/2/2021,C,125211,2,1,group 109,19,3,-1.061010029,0.834420129,0.200337167,0.641666194,0.060238988,0.054304581,-0.098188691,0.825950826,0.060238988,345.8999939,9/2/2021 20:47,9/2/2021 20:50,9/2/2021 20:54,9/2/2021 21:03,9/2/2021 21:36,9/2/2021 21:42,9/2/2021 21:41,9/2/2021 21:58,9/2/2021 22:35,47.75,0.650081902,0.257027689,0.596909103,0,1ª,18,128.4732824
99,9/2/2021,C,125231,2,1,group 109,8,1,0.057085833,-0.092779153,1.71965811,0.442286776,0.362497562,0.795284296,1.169171793,0.422674714,0.362497562,539,9/2/2021 22:30,9/2/2021 22:31,9/2/2021 22:32,9/2/2021 22:45,9/2/2021 23:35,9/2/2021 23:25,9/2/2021 23:24,9/2/2021 23:48,10/2/2021 0:39,51.75,-0.641666194,0.557446101,0.761407819,0,1ª,18,129.7709924
100,10/2/2021,C,125261,2,1,group 56,14,3,0.057456732,0.707516864,0.399256823,0.11520233,0.317670475,0.093711435,0.916329043,0.174299508,0.317670475,326.2000122,10/2/2021 1:38,10/2/2021 1:45,10/2/2021 1:53,10/2/2021 1:55,10/2/2021 3:03,10/2/2021 2:30,10/2/2021 2:28,10/2/2021 2:52,10/2/2021 3:12,34.73333333,-0.910792946,0.485850382,-0.264744304,0,1ª,18,131.0687023
101,10/2/2021,C,125281,2,1,group 56,8,3,-0.769377361,0.326076322,-0.289294379,-0.014696029,0.167067827,-0.270900549,-0.031711099,0.043743114,0.167067827,326.2000122,10/2/2021 3:21,10/2/2021 3:20,10/2/2021 3:21,10/2/2021 3:24,10/2/2021 3:59,10/2/2021 3:41,10/2/2021 3:40,10/2/2021 4:35,10/2/2021 4:51,18.7,0.519647618,-0.415623689,-0.038188513,0,1ª,18,132.3664122
102,10/2/2021,C,624321,2,1,group 56,20,3,-0.664604068,0.175252387,-0.352834405,0.458817464,0.411237737,-0.416282959,-0.351369728,0.192076949,0.411237737,326.2000122,10/2/2021 5:14,10/2/2021 5:16,10/2/2021 5:20,10/2/2021 5:21,10/2/2021 5:58,10/2/2021 5:49,10/2/2021 5:47,10/2/2021 6:13,10/2/2021 6:31,27.63333333,1.24531441,0.157768378,-0.038373627,0,1ª,18,133.6641221
103,10/2/2021,C,125321,2,1,group 56,8,3,-0.470516375,0.054119194,-0.254462317,-0.231909561,-0.132471046,-0.416722673,-0.231519485,-0.305855157,-0.132471046,326.2000122,10/2/2021 7:33,10/2/2021 7:33,10/2/2021 7:36,10/2/2021 7:38,10/2/2021 8:23,10/2/2021 7:53,10/2/2021 7:51,10/2/2021 8:26,10/2/2021 8:55,15.1,-0.24658966,-0.415843405,-0.761077851,0,1ª,18,134.9618321
104,10/2/2021,D,125341,2,1,group 56,19,4,-0.703563824,0.429545702,-0.66230762,0.54392847,0.877490477,-0.435786793,-0.441837306,0.120637831,0.877490477,326.2000122,10/2/2021 9:33,10/2/2021 9:26,10/2/2021 9:32,10/2/2021 9:34,10/2/2021 10:08,10/2/2021 10:08,10/2/2021 10:07,10/2/2021 10:26,10/2/2021 10:38,35.1,0.743499515,-0.416063162,-0.038558743,0,1ª,18,136.259542
105,10/2/2021,D,125361,2,1,group 35,1,4,-1.046975719,-0.126831758,0.922354497,0.657165975,1.039838019,0.510729468,0.615055607,-0.760748049,1.039838019,326.2000122,10/2/2021 12:03,10/2/2021 12:04,10/2/2021 12:11,10/2/2021 12:20,10/2/2021 12:42,10/2/2021 12:45,10/2/2021 12:35,10/2/2021 13:02,10/2/2021 13:15,24.55,-1.56474338,-0.411456658,-0.445212705,0,1ª,18,137.5572519
106,10/2/2021,D,125381,2,1,group 35,2,3,-0.266331074,0.264149609,0.578630601,0.829986508,0.965138468,-0.317057186,0.273089945,-0.958147963,0.965138468,326.2000122,10/2/2021 13:57,10/2/2021 13:53,10/2/2021 13:57,10/2/2021 13:59,10/2/2021 14:39,10/2/2021 14:29,10/2/2021 14:22,10/2/2021 14:37,10/2/2021 15:17,24.25,0.992109113,-0.411237737,-0.65121096,0,1ª,18,138.8549618
107,10/2/2021,D,125401,2,1,group 35,1,3,-0.89698477,-0.370531472,0.589812166,0.83035473,0.733296178,-0.317670475,0.274883216,-0.238160481,0.733296178,326.2000122,10/2/2021 16:04,10/2/2021 16:06,10/2/2021 16:11,10/2/2021 16:13,10/2/2021 16:54,10/2/2021 16:47,10/2/2021 16:34,10/2/2021 16:53,10/2/2021 17:25,23.21666667,0.521586734,-0.411018856,-0.038743862,0,1ª,18,140.1526718
108,10/2/2021,D,125411,2,1,group 35,19,3,-0.664029299,1.613181178,0.589550458,0.570914487,0.468212399,-0.318079466,0.256632797,-0.946700964,0.468212399,326.2000122,10/2/2021 17:15,10/2/2021 17:14,10/2/2021 17:20,10/2/2021 17:22,10/2/2021 17:56,10/2/2021 17:51,10/2/2021 17:44,10/2/2021 18:06,10/2/2021 18:27,23.43333333,0.477226384,-0.410800014,-0.601673976,0,1ª,18,141.4503817
109,10/2/2021,D,624451,2,1,group 35,8,4,-0.468672796,0.278075634,0.150008189,0.078255367,0.190351416,-0.575021228,-9.24E-05,-1.418543689,0.190351416,326.2000122,10/2/2021 19:37,10/2/2021 19:35,10/2/2021 19:42,10/2/2021 19:44,10/2/2021 20:31,10/2/2021 20:20,10/2/2021 20:12,10/2/2021 20:30,10/2/2021 20:39,29.43333333,-1.055346364,-0.40599538,-0.249538273,0,1ª,18,142.7480916
110,10/2/2021,B,125451,2,1,group 35,2,3,-0.472363159,0.935940492,0.49667403,1.949232331,1.730530895,-0.490072036,-0.225676713,-1.380549834,1.730530895,326.2000122,10/2/2021 21:46,10/2/2021 21:50,10/2/2021 21:54,10/2/2021 21:56,10/2/2021 22:28,10/2/2021 22:37,10/2/2021 22:26,10/2/2021 22:44,10/2/2021 22:51,31.91666667,1.796741755,-0.406213365,-0.252688251,0,1ª,18,144.0458015
111,10/2/2021,B,125461,2,1,group 35,14,4,0.599817734,0.674734605,-0.051153508,1.699059093,1.291478744,-0.518195842,-0.345109485,-0.312159405,1.291478744,326.2000122,10/2/2021 23:04,10/2/2021 23:04,10/2/2021 23:11,10/2/2021 23:14,10/2/2021 23:42,10/2/2021 23:43,10/2/2021 23:34,10/2/2021 23:49,10/2/2021 23:59,23.71666667,1.984611452,-0.406431388,-1.059303788,0,1ª,18,145.3435115
112,11/2/2021,B,125481,2,1,group 186,9,4,-1.74961561,0.92408841,0.858255004,0.37329088,0.87311595,0.259794187,0.291104129,0.052080186,0.87311595,326.2000122,11/2/2021 1:39,11/2/2021 1:40,11/2/2021 1:44,11/2/2021 1:46,11/2/2021 2:40,11/2/2021 2:40,11/2/2021 2:39,11/2/2021 2:52,11/2/2021 2:57,54.43333333,0.804396252,0.661448251,0.190351416,0,1ª,18,146.6412214
113,11/2/2021,B,624521,2,1,group 186,8,3,-0.468212399,0.537984144,1.00159585,0.108090188,-0.181931565,-0.613976997,-0.130026341,0.062094342,-0.181931565,326.2000122,11/2/2021 3:21,11/2/2021 3:20,11/2/2021 3:23,11/2/2021 3:24,11/2/2021 4:30,11/2/2021 3:45,11/2/2021 3:43,11/2/2021 4:17,11/2/2021 4:50,20.43333333,-0.382673074,-0.40664945,-0.039114107,0,1ª,18,147.9389313
114,11/2/2021,B,624541,2,1,group 186,9,4,-0.168398644,-0.454263896,0.183078183,0.410800014,0.883107098,-0.610481336,-0.559213291,0.176396263,0.883107098,4.34299994,11/2/2021 5:18,11/2/2021 5:18,11/2/2021 5:21,11/2/2021 5:27,11/2/2021 6:16,11/2/2021 5:54,11/2/2021 5:51,11/2/2021 6:05,11/2/2021 6:28,29.81666667,1.511615403,0.218297869,-1.033880126,0,1ª,18,149.2366412
0,6/23/2019,G,21821,2,2,group 196,20,3,-0.459045641,0.402947631,0.284477591,-1.160556381,-0.865246767,0.242664825,0.113891344,0.933283997,-0.865246767,770.7999878,6/23/2019 3:48,6/23/2019 4:07,6/23/2019 4:15,6/23/2019 4:24,6/23/2019 4:46,6/23/2019 4:48,6/23/2019 4:46,6/23/2019 4:55,43639.20907,30.65,-1.295418224,0.487959035,0.709348821,1,2ª,19,1.096774194
1,6/23/2019,G,21831,2,1,group 196,14,4,-0.898640282,-0.371804341,0.673860856,-0.213649816,-0.698427403,0.150008189,-0.283075187,0.415623689,-0.698427403,520.0999756,6/23/2019 5:37,6/23/2019 5:35,6/23/2019 5:45,6/23/2019 5:54,6/23/2019 6:18,6/23/2019 6:21,6/23/2019 6:18,6/23/2019 6:35,43639.28057,32.53333333,-0.38695998,0.247375535,0.341989509,1,2ª,19,2.193548387
2,6/23/2019,G,21841,2,1,group 196,20,4,0.631685774,-0.894510683,1.050863698,-0.224121256,-0.249144875,1.591502895,1.082581289,0.340743383,-0.249144875,715.7999878,6/23/2019 7:06,6/23/2019 7:09,6/23/2019 7:12,6/23/2019 7:22,6/23/2019 8:08,6/23/2019 7:53,6/23/2019 7:49,6/23/2019 8:05,43639.36567,36.85,-0.387819066,0.680586142,0.580182097,1,2ª,19,3.290322581
3,6/23/2019,Y,21861,2,1,group 196,14,4,-0.662021055,-0.385672421,0.284678026,-0.545420561,-0.641108378,0.493131901,0.075652202,1.478780489,-0.641108378,613.5,6/23/2019 9:00,6/23/2019 9:09,6/23/2019 9:14,6/23/2019 9:22,6/23/2019 9:53,6/23/2019 9:48,6/23/2019 9:46,6/23/2019 10:15,23/06/2019 10:27,32.2,-0.388248824,0.521586734,0.47676225,1,2ª,19,4.387096774
4,6/23/2019,Y,21881,2,1,group 196,18,4,-0.279474098,0.287085032,0.148685108,-0.422895733,-0.359759879,0.150197243,0.475602811,0.902383305,-0.359759879,593.2999878,6/23/2019 10:56,6/23/2019 10:57,6/23/2019 11:01,6/23/2019 11:09,6/23/2019 11:37,6/23/2019 11:38,6/23/2019 11:36,6/23/2019 11:48,23/06/2019 12:08,34.13333333,-0.376907942,0.303016057,0.444311609,1,2ª,19,5.483870968
